2019-04-19 10:28:08,"Montr√©al, Qu√©bec",1,5,I thought they were talking about the battery life when it said the Samsung Fold won't last a day,"[[[-73.972965, 45.410095], [-73.473085, 45.410095], [-73.473085, 45.705566], [-73.972965, 45.705566]]]","Montr√©al, Qu√©bec",Canada,CA,city
2019-04-19 01:58:00,DEMA Headquarters,1002,365,@blurrryjay I have my Samsung buds. I'm not afraid https://t.co/EPr5KzIc3K,"[[[172.361529, -43.901673], [173.130204, -43.901673], [173.130204, -43.38989], [172.361529, -43.38989]]]","Christchurch City, New Zealand",New Zealand,NZ,city

2019-04-19 01:56:09,"ÜT: -6.144999,106.717936",3150,156,The $2000 Samsung Galaxy Fold screen problem  https://t.co/MXEq959qcT,"[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]","Manhattan, NY",United States,US,city

2019-04-19 01:39:01,looking for my keys,312,277,Ned Yost with the samsung spot 👑 #Yosted,"[[[-111.960775, 33.4358637], [-111.756022, 33.4358637], [-111.756022, 33.842816], [-111.960775, 33.842816]]]","Scottsdale, AZ",United States,US,city

2019-04-19 01:18:09,,132,444,Gaming On The Samsung Galaxy Fold https://t.co/pHb9BytzO7 via @YouTube @RerezTV,"[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]","Queens, NY",United States,US,city

2019-04-19 00:56:44,,0,6,@TMobile I like the t mobile is the best Internet and u only get a free phone only if u buy it it's a Samsung Galax… https://t.co/1IhQo1Mg5e,"[[[-117.923259, 34.003576], [-117.88006, 34.003576], [-117.88006, 34.026435], [-117.923259, 34.026435]]]","South San Jose Hills, CA",United States,US,city

2019-04-19 00:53:58,,1417,290,"Watch ""How To Put Pics On Your Samsung Gear S3!"" on YouTube
https://t.co/oS7dFXnIUk https://t.co/Ar7PpTrwRe","[[[-97.129669, 32.8785707], [-97.029639, 32.8785707], [-97.029639, 32.985097], [-97.129669, 32.985097]]]","Grapevine, TX",United States,US,city

2019-04-19 00:52:50,"Waterloo, Ontario",1313,2076,@DrWarsh @DocSchmadia @cpso_ca I have no idea. Darn you Samsung! *shakes fist to the sky*,"[[[-80.574116, 43.353845], [-80.3786908, 43.353845], [-80.3786908, 43.506635], [-80.574116, 43.506635]]]","Kitchener, Ontario",Canada,CA,city

2019-04-19 00:51:25,phuket,96,307,"From #incheonairport✈ ❄ 
To #suvarnabhumiairport♨️🇹🇭
To #phuketairport🌅
#hanriver⛵️ #koreaairline🛬💺 #koreakingdom🚅🚉… https://t.co/2T4BLNbbUz","[[[100.7354437, 13.6467112], [100.7825042, 13.6467112], [100.7825042, 13.7165866], [100.7354437, 13.7165866]]]","Nong Prue, Thailand",Thailand,TH,city

2019-04-19 00:45:09,#IUP,758,888,"Boy trying to flirt: ""you know, I thought you were cute until I saw you had a samsung...bummer"" 

Me: ""it's going t… https://t.co/D6nNZFnn2V","[[[-75.563587, 38.788657], [-73.88506, 38.788657], [-73.88506, 41.357424], [-75.563587, 41.357424]]]","New Jersey, USA",United States,US,admin

2019-04-19 00:28:51,World (Indonesia),2383,2389,"•
Man In Blue 🕵
•
•
📸 Samsung J2 Prime
•
•
#photography #photooftheday #picture #pictart #likeme #likers #likes… https://t.co/VhwLMYITzU","[[[106.772307, -6.185643], [106.811502, -6.185643], [106.811502, -6.138046], [106.772307, -6.138046]]]","Grogol Petamburan, Indonesia",Indonesia,ID,city

2019-04-19 00:21:40,Oz,702,2653,This week a question was answered that for the life of me I can’t imagine anyone asking: “Why can’t I fold my phone… https://t.co/6qnoDxjZk8,"[[[-93.329515, 44.889964], [-93.194578, 44.889964], [-93.194578, 45.051257], [-93.329515, 45.051257]]]","Minneapolis, MN",United States,US,city

2019-04-19 00:20:18,"Brooklyn, NY",1278,1990,@orl3on @SamsungMobileUS @Samsung837 @Samsung Thank you 😎😊🙏,"[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]","Brooklyn, NY",United States,US,city

2019-04-19 00:07:24,NY made | NJ raised,1332,255,"Hoemantic.
#throwbackthursday #didntmakethecut #hopeless #pink #leo #lion #tattoos #samsung #simplestatment… https://t.co/TODPaaHBsV","[[[-75.563587, 38.788657], [-73.88506, 38.788657], [-73.88506, 41.357424], [-75.563587, 41.357424]]]","New Jersey, USA",United States,US,admin

2019-04-18 23:50:29,"Los Angeles, CA",275,506,"Ultra Wide, Wide &amp; Telephoto.
Shot last week during NAB with the Samsung Galaxy S10 Plus in the native camera app.… https://t.co/HHST8qhYSR","[[[-115.2092535, 35.984784], [-115.0610763, 35.984784], [-115.0610763, 36.137145], [-115.2092535, 36.137145]]]","Paradise, NV",United States,US,city

2019-04-18 23:40:00,"Los Angeles, CA",2083,1831,"@AVADirect Using AVA Direct's •CLEVO P775TM1-G Core™ Processor, Intel® Z370, 17.3"" 4K QFHD INTEL Core™ i9-9900K 8-C… https://t.co/niA2iwB4sX","[[[-118.250227, 33.732905], [-118.0631938, 33.732905], [-118.0631938, 33.885438], [-118.250227, 33.885438]]]","Long Beach, CA",United States,US,city

2019-04-18 23:37:53,"Chicago, IL",1601,709,"The line down the middle of the Samsung Galaxy “Fold” would drive me bonkers.  Also, test your product before you s… https://t.co/iDX3NTaVCO","[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]]","Indiana, USA",United States,US,admin

2019-04-18 23:35:33,"Shreveport, LA",77,103,The Samsung #GalaxyFold is having problems....I’m pretty sure #Samsung is going to straighten things out,"[[[-93.938883, 32.332455], [-93.679985, 32.332455], [-93.679985, 32.589759], [-93.938883, 32.589759]]]","Shreveport, LA",United States,US,city

2019-04-18 23:34:35,"Columbus, OH",483,631,"The Samsung Galaxy Fold phone looks pretty cool, not $1980 cool, but yea.","[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]]","Columbus, OH",United States,US,city

2019-04-18 23:33:55,Davao,255,205,"Dear Tim Cook, its high time to produce iPhones w high powered batteries that will last up to 3 days.… https://t.co/GHtmupYfBR","[[[125.2148204, 6.9590062], [125.6717025, 6.9590062], [125.6717025, 7.6761592], [125.2148204, 7.6761592]]]","Davao City, Davao Region",Republic of the Philippines,PH,city

2019-04-18 23:31:25,,408,397,Samsung made a phone that folds in half and that shit fucked up already lol,"[[[-76.9482469, 34.85557], [-76.853819, 34.85557], [-76.853819, 34.952004], [-76.9482469, 34.952004]]]","Havelock, NC",United States,US,city

2019-04-18 23:26:46,D[M]V ✈ Liberia 🇱🇷,411,378,"I’m loyal as hell to Apple, but the Samsung Galaxy S10 is like that! Thanks for having me spin at the… https://t.co/vgagHP7kJB","[[[-77.02983330655366, 38.89336392360587], [-77.02983330655366, 38.89336392360587], [-77.02983330655366, 38.89336392360587], [-77.02983330655366, 38.89336392360587]]]",Woodrow Wilson Memorial Exhibit,United States,US,poi

2019-04-18 23:13:53,"🇬🇧Shrewsbury, United Kingdom",196,342,Samsung have rushed through an updated model of the Galaxy fold after the #foldgate debacle. And here it is in all… https://t.co/a30uoxC02E,"[[[-2.814317, 52.683871], [-2.709902, 52.683871], [-2.709902, 52.7465945], [-2.814317, 52.7465945]]]","Shrewsbury, England",United Kingdom,GB,city

2019-04-18 23:02:18,Moscow,233,1126,@gwestr One word: Samsung. Case closed.,"[[[36.8878157, 55.4883244], [37.9674694, 55.4883244], [37.9674694, 56.0212511], [36.8878157, 56.0212511]]]","Moscow, Russia",Russia,RU,city

2019-04-18 22:57:49,876✈️954,7840,502,"Venmo, PayPal, Apple Pay, google pay, zelle, Samsung pay. https://t.co/XEuTvpsGdv","[[[-90.285434, 29.969126], [-90.221258, 29.969126], [-90.221258, 30.049577], [-90.285434, 30.049577]]]","Kenner, LA",United States,US,city

2019-04-18 22:50:51,"London, England",15,66,#streetview city of #lisbon #hyperlapse made with #samsung #s9 onboard #skoda https://t.co/mwIgvINaLt,"[[[-9.2298264, 38.6913748], [-9.0901639, 38.6913748], [-9.0901639, 38.7958529], [-9.2298264, 38.7958529]]]","Lisbon, Portugal",Portugal,PT,city

2019-04-18 22:50:36,"Brooklyn, NY",1278,1990,@SamsungMobileUS All my favorite memories captured with Samsung. ❤❤ Thank you.,"[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]","Brooklyn, NY",United States,US,city

2019-04-18 22:46:59,"Oak Lawn, IL",96,414,"I'm at Samsung Shipping in Romeoville, IL https://t.co/WFuxNRNMmH","[[[-88.163714, 41.5873431], [-88.028539, 41.5873431], [-88.028539, 41.684521], [-88.163714, 41.684521]]]","Romeoville, IL",United States,US,city

2019-04-18 22:34:08,"Seattle, WA",2003,4238,More bad PR for Samsung. Edelman is going to be busy helping them get out of this one https://t.co/JwUO68n5iu,"[[[-122.436232, 47.4953154], [-122.2249728, 47.4953154], [-122.2249728, 47.734319], [-122.436232, 47.734319]]]","Seattle, WA",United States,US,city

2019-04-18 22:30:02,Muscat / Dubai / LA,1707,991,Remember when you Samsung fans was like “What does Apple have?” When this came out? I ain’t forget. https://t.co/YPPcNoI7Rn,"[[[58.2624738, 23.4527047], [58.6658653, 23.4527047], [58.6658653, 23.6456132], [58.2624738, 23.6456132]]]","Muscat, Oman",Oman,OM,city

2019-04-18 22:22:19,"The Peninsula, CA",424,282,"Don't be shy. Score a job like ""Retail Sales-Samsung Electronics"" at Samsung Electronics by asking for referrals. I… https://t.co/jBvVVMTaJK","[[[-122.303432, 37.47453], [-122.237163, 37.47453], [-122.237163, 37.521347], [-122.303432, 37.521347]]]","San Carlos, CA",United States,US,city

2019-04-18 22:21:05,"Brooklyn, NY",1278,1990,One of my favorites... #tbt #sunset #nature #beautiful #skies #photography #nofilterneeded #noedits #Samsung… https://t.co/emjKjkfidl,"[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]","Brooklyn, NY",United States,US,city

2019-04-18 22:14:47,"Gardnerville, NV",274,212,@_ryanfalk Must be a Samsung thing,"[[[-119.799065, 38.937493], [-119.748749, 38.937493], [-119.748749, 38.97601], [-119.799065, 38.97601]]]","Minden, NV",United States,US,city

2019-04-18 22:07:59,Barcelona,11,22,"Come on Samsung your better than this  

https://t.co/o30Vw7omCl","[[[150.520928608, -34.1183470085], [151.343020992, -34.1183470085], [151.343020992, -33.578140996], [150.520928608, -33.578140996]]]","Sydney, New South Wales",Australia,AU,city

2019-04-18 21:59:08,"Malmesbury, South Africa",16,104,"Last Batch went out today - picture taken with an old Samsung S4, still gives crisp pictures, can be better on the… https://t.co/gS9pJxmUP3","[[[18.5572133, -33.944865], [18.6229821, -33.944865], [18.6229821, -33.8575372], [18.5572133, -33.8575372]]]","Parow, South Africa",South Africa,ZA,city

2019-04-18 21:50:08,"Kilkenny, Ireland",147,460,"One sec I’m just downloading Avicii Wake me up, from Tubidy on my Samsung Galaxy Mini","[[[-7.6733888, 52.2425457], [-6.9142322, 52.2425457], [-6.9142322, 52.8944269], [-7.6733888, 52.8944269]]]","Kilkenny, Ireland",Ireland,IE,city

2019-04-18 21:29:38,University of Surrey,218,375,Sigh Samsung,"[[[-0.080028, 51.48432], [0.009989, 51.48432], [0.009989, 51.545341], [-0.080028, 51.545341]]]","Poplar, London",United Kingdom,GB,city

2019-04-18 21:23:52,"Richmond, London",1094,783,"A lot of news about the Samsung folding phone having problems. Interestingly enough, the new Huawei equivalent look… https://t.co/nW5NrKVNaG","[[[-0.39216, 51.391383], [-0.221832, 51.391383], [-0.221832, 51.489646], [-0.39216, 51.489646]]]","Richmond, London",United Kingdom,GB,city

2019-04-18 21:23:26,"Spring Hill, FL",118,394,"I have been using T-Mobile MONEY for a few weeks, and I'm STOKED that it's been launched nationwide today! Even bet… https://t.co/llGpQm1mKq","[[[-82.6398828, 28.4336714], [-82.428825, 28.4336714], [-82.428825, 28.534024], [-82.6398828, 28.534024]]]","Spring Hill, FL",United States,US,city

2019-04-18 21:18:13,"Nebraska, USA",1745,2331,"#Samsung, do something about representing people in the world who are something other than pale and blonde.👩‍👧 Shak… https://t.co/oSTigEo5GP","[[[-96.6396669, 40.375437], [-90.140061, 40.375437], [-90.140061, 43.50102], [-96.6396669, 43.50102]]]","Iowa, USA",United States,US,admin

2019-04-18 20:45:26,A record shop most probably...,1815,1435,"So #Samsung new #GalaxyFold has controversy already?
O - o 
https://t.co/nr1gEd7gRe","[[[1.6885818, 52.5492163], [1.7397919, 52.5492163], [1.7397919, 52.6408439], [1.6885818, 52.6408439]]]","Great Yarmouth, England",United Kingdom,GB,city

2019-04-18 20:39:42,San Francisco,1078,1014,Lmaoooo no way y’all think Samsung better than apple https://t.co/IZIZY1Z4KC,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]","San Francisco, CA",United States,US,city

2019-04-18 20:31:32,Manchester/Leeds,301,253,@j0hnoski https://t.co/hF0OHqCAKM.  Save the money for some shoes xoxo,"[[[-1.706057, 53.7363694], [-1.424923, 53.7363694], [-1.424923, 53.867543], [-1.706057, 53.867543]]]","Leeds, England",United Kingdom,GB,city

2019-04-18 20:31:23,"Kabulonga & Amsterdam, Turkey",243,152,Best Samsung Galaxy creation so far. #1 smartphone currently. https://t.co/NXtCTLu2On,"[[[27.9483035, -25.9157727], [28.4198285, -25.9157727], [28.4198285, -25.5894376], [27.9483035, -25.5894376]]]","Pretoria, South Africa",South Africa,ZA,city

2019-04-18 20:30:36,"Crestwood, KY",564,407,"@BellaaMarieTV @KontrolFreek @opseat Samsung 32"" Curved","[[[-89.137059, 30.3517736], [-89.001207, 30.3517736], [-89.001207, 30.5002804], [-89.137059, 30.5002804]]]","Gulfport, MS",United States,US,city

2019-04-18 20:30:34,"EASTSIDE 412, PITTSBURGH",222,994,"CHECK OUT MY FULL REVIEW ON THE SAMSUNG GALAXY S10 PLUS 
CLICK THE LINK BELOW 

https://t.co/8QXBi8Ae7D @ Washingto… https://t.co/lCe2S02CnK","[[[-80.327525, 40.131709], [-80.208588, 40.131709], [-80.208588, 40.200796], [-80.327525, 40.200796]]]","Washington, PA",United States,US,city

2019-04-18 20:28:23,"Dubai, United Arab Emirates",154,64,@tim_cook Dear Tim If this year #IPhoneSE2 will not come I will definitely switch to Samsung. 😢 I waited almost 3 y… https://t.co/lGwPWmOhcm,"[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]","Dubai, United Arab Emirates",United Arab Emirates,AE,admin

2019-04-18 20:22:50,"EASTSIDE 412, PITTSBURGH",222,994,"CHECK OUT MY REVIEW ON THE SAMSUNG WATCH

CLICK THE LINK BELOW

https://t.co/ML803vR4Uv @ Washington, Pennsylvania https://t.co/9iSwfYTzh5","[[[-80.327525, 40.131709], [-80.208588, 40.131709], [-80.208588, 40.200796], [-80.327525, 40.200796]]]","Washington, PA",United States,US,city

2019-04-18 20:15:02,St.John's University,356,273,Rockaway Electronics &amp; Tax Services - #iphone #apple #samsung #photography #plus #love #instagood #like #iphonex… https://t.co/BXH62XcyI2,"[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]","Queens, NY",United States,US,city

2019-04-18 20:11:35,"Buccleuch, Sandton ",67,153,The Samsung A9 is a very solid handset.,"[[[27.9829939, -26.1362658], [28.1382322, -26.1362658], [28.1382322, -25.9811502], [27.9829939, -25.9811502]]]","Sandton, South Africa",South Africa,ZA,city

2019-04-18 20:10:24,"Brea, California",35,40,The new Samsung Galaxy Fold smartphones having screen breaking issues. Many reports have flooded the internet havin… https://t.co/OvhSRvXLyj,"[[[-117.9287892, 33.905579], [-117.800848, 33.905579], [-117.800848, 33.947725], [-117.9287892, 33.947725]]]","Brea, CA",United States,US,city

2019-04-18 20:10:02,"Englewood Cliffs, NJ",6907,974,@MKBHD @stevekovach well you're sort of defending Samsung by suggesting our unit was damaged somehow during the rev… https://t.co/sK4tyYBfnD,"[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]","Manhattan, NY",United States,US,city

2019-04-18 20:08:29,All Ova Southern Cali,1266,1569,"@AMushroomQueen @DineandDish @SamsungUS @firstbuild Smh.🤦🏾‍♂️ I looked at the Samsung and loved it for the ""bells &amp;… https://t.co/t8lesGVrT7","[[[-117.895753, 34.00286], [-117.825003, 34.00286], [-117.825003, 34.0634244], [-117.895753, 34.0634244]]]","Walnut, CA",United States,US,city

2019-04-18 20:05:15,"Englewood Cliffs, NJ",6907,974,"@MKBHD Hi Marques, just a correction for your video -- those photos I took (I'm the CNBC reviewer who tweeted them)… https://t.co/cmb1Hy7z2W","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]","Manhattan, NY",United States,US,city

2019-04-18 20:00:42,Error 404 can't get location ,680,1177,"When I receive my first 33k allawee, I already have strategic plans. (1) I'll buy a car for my mom (2) I'll buy 10… https://t.co/HwFlS5K02n","[[[3.7770114, 7.2991429], [4.0335816, 7.2991429], [4.0335816, 7.5590064], [3.7770114, 7.5590064]]]","Ibadan, Nigeria",Nigeria,NG,city

2019-04-18 19:58:44,"Reno, NV",58,184,"Sucks that these phones are breaking. I’m still rooting for Samsung, or another company to make this technology wor… https://t.co/pKsqeT6Muz","[[[-119.953849, 39.350749], [-119.700515, 39.350749], [-119.700515, 39.674123], [-119.953849, 39.674123]]]","Reno, NV",United States,US,city

2019-04-18 19:55:41,"Cinnaminson, NJ",172,253,“You’re folding it wrong.” - Samsung,"[[[-75.029462, 39.96743], [-74.958395, 39.96743], [-74.958395, 40.032623], [-75.029462, 40.032623]]]","Cinnaminson, NJ",United States,US,city

2019-04-18 19:53:52,Southern California,565,725,"Man, I missed this place. The best burrito in K-town. Damn, they're good.
.
#samsung #s10+ #nofilters @ Marielas Ta… https://t.co/mJvvSzlM1d","[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]","Los Angeles, CA",United States,US,city

2019-04-18 19:53:08,United States,3905,3708,"Bluetooth Smart Watch Fitness Tracker, Touch Screen Smart Wrist Smartwatch Support SIM SD Card Slot Make/Answer Pho… https://t.co/3Akv8sJaES","[[[-179.231086, 13.182335], [179.859685, 13.182335], [179.859685, 71.434357], [-179.231086, 71.434357]]]",United States,United States,US,country

2019-04-18 19:47:08,"Dublin, Ireland",5920,673,"@adrianweckler The upside for Samsung is they have experience in global PR disasters, so they're going to be all over this one.","[[[-0.104501, 51.518605], [-0.015834, 51.518605], [-0.015834, 51.5766844], [-0.104501, 51.5766844]]]","Hackney, London",United Kingdom,GB,city

2019-04-18 19:36:26,,441,417,Samsung is so hit or miss good lord. How can something like this happen? https://t.co/UANZo7QCub,"[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]","Austin, TX",United States,US,city

2019-04-18 19:32:23,United States,3905,3708,"Universal Cell Phone Lanyard Holder, Silicone Neck Strap Smartphone Case for iPhone Xs Max XR X 8 7 6S Plus Samsung… https://t.co/rz5hQHd82X","[[[-179.231086, 13.182335], [179.859685, 13.182335], [179.859685, 71.434357], [-179.231086, 71.434357]]]",United States,United States,US,country

2019-04-18 19:30:26,cousin subs,68,3,@Djilo261 @Samsung 6 million dead clowns,"[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Florida, USA",United States,US,admin

2019-04-18 19:18:51,@espu_arena @ValeKiiLz @Qwoten,1476,576,"Check out what I'm selling on letgo! https://t.co/voK5e5Za1M
 - 1ms 4K Samsung Monitor","[[[-83.046309, 35.4432851], [-82.96135, 35.4432851], [-82.96135, 35.52031], [-83.046309, 35.52031]]]","Waynesville, NC",United States,US,city

2019-04-18 19:18:26,United States,3905,3708,"Samsung Galaxy Tab E Lite 7"" WSVGA TFT (1024 x 600) Touchscreen Display Tablet PC | Quad-Core Processor | 1GB DDR3… https://t.co/J3sHhisd6k","[[[-179.231086, 13.182335], [179.859685, 13.182335], [179.859685, 71.434357], [-179.231086, 71.434357]]]",United States,United States,US,country

2019-04-18 19:18:15,"Windsor, CO",53,129,"We’ll have to see once more units are sent out to the public, but it looks like #Samsung might have tried to releas… https://t.co/5d9UG2jjYo","[[[-105.008977, 40.436985], [-104.874051, 40.436985], [-104.874051, 40.492648], [-105.008977, 40.492648]]]","Windsor, CO",United States,US,city

2019-04-18 19:14:10,Lagos,6235,6438,Samsung make nice Televisions https://t.co/ZpGvMlXFBc,"[[[2.7063037, 6.3703877], [4.350022, 6.3703877], [4.350022, 6.6985461], [2.7063037, 6.6985461]]]","Lagos, Nigeria",Nigeria,NG,admin

2019-04-18 19:07:37,South Carolina,173,116,"See our latest #Simpsonville, SC #FacilitiesMgmt job opportunity and click the link in our bio to apply: Custodial… https://t.co/C24RXEZ6EW","[[[-82.356456, 34.6513622], [-82.199237, 34.6513622], [-82.199237, 34.786946], [-82.356456, 34.786946]]]","Simpsonville, SC",United States,US,city

2019-04-18 19:07:22,USA,2223,2244,"Samsung whistle tone sung by cockatiel!                  #Birds
https://t.co/NuObdjDx7z","[[[-73.164245, 41.147132], [-73.088173, 41.147132], [-73.088173, 41.268524], [-73.164245, 41.268524]]]","Stratford, CT",United States,US,city

2019-04-18 19:03:32,"London, England",748,2621,Probably get about one vote. Samsung ain't half shit picking up WiFi. Only an observation. Apple seems to whack it… https://t.co/N1kdxODvXf,"[[[-0.3229167, 51.3428601], [-0.234011, 51.3428601], [-0.234011, 51.437266], [-0.3229167, 51.437266]]]","Kingston upon Thames, London",United Kingdom,GB,city

2019-04-18 19:00:38,Naples Fl. via Youngstown Oh.,10013,9316,My neighbor justlost her iphone 10 . Laid it on the counter at 7 11 for 5 seconds and some prick stole it. She saw… https://t.co/3CjhrGduqc,"[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Florida, USA",United States,US,admin

2019-04-18 18:52:13,"Cape Town, South Africa",427,1767,"@MrPatCake That said, the current iteration really doesn't have any appeal to me. Having a six inch screen myself f… https://t.co/DR8d9E316V","[[[18.3180332, -34.35839], [18.6600898, -34.35839], [18.6600898, -33.8849254], [18.3180332, -33.8849254]]]","Cape Town, South Africa",South Africa,ZA,city

2019-04-18 18:52:12,"Glasgow, Scotland",249,568,"Near the foot of the mountain
.
.
.
.
.
#hiking #hikingadventures #scotland #visitscotland #igscotland #mountain… https://t.co/1YQ94pAANC","[[[-7.66085699743185, 54.6336309570711], [-0.740025000483186, 54.6336309570711], [-0.740025000483186, 60.8452769694519], [-7.66085699743185, 60.8452769694519]]]","Scotland, United Kingdom",United Kingdom,GB,admin

2019-04-18 18:50:51,"Danbury, CT",287,299,@angeliKITTYx @SamsungSupport Woman. Come to the dark side and get a freaking @Apple product.  We won’t try to kill you like Samsung does!,"[[[-73.753788, 40.959134], [-73.684613, 40.959134], [-73.684613, 41.079457], [-73.753788, 41.079457]]]","Harrison, NY",United States,US,city

